acquired,clouds,clear,heavy_haze,light_haze,sensor,quality
2019-12-09T05:46:45.23817Z,49,6,26,18,PS2.SD,standard
2019-12-09T05:36:16.010318Z,53,11,32,4,PS2.SD,standard
2019-11-03T05:49:17.406725Z,33,37,13,17,PS2.SD,test
2019-12-09T03:58:50.90375Z,30,6,63,2,PS2,standard
2019-12-09T03:58:51.859527Z,94,0,5,0,PS2,standard
2019-12-09T05:36:18.060284Z,47,10,42,1,PS2.SD,standard
2019-12-09T05:20:09.82193Z,34,7,51,8,PS2,standard
2019-12-09T05:16:22.447507Z,74,6,19,1,PS2,standard
2019-12-07T05:18:33.427987Z,0,100,0,0,PS2,standard
2019-12-07T05:36:35.237416Z,0,100,0,0,PS2.SD,standard
2019-12-06T05:38:07.764563Z,0,96,0,4,PS2.SD,standard
2019-12-04T03:57:48.079186Z,0,10,67,23,PS2,standard
2019-12-03T05:37:22.497365Z,0,100,0,0,PS2.SD,standard
2019-12-01T05:38:19.603038Z,0,100,0,0,PS2.SD,standard
2019-11-30T03:59:41.200999Z,0,62,2,36,PS2,standard
2019-11-30T05:19:39.42618Z,0,100,0,0,PS2,standard
2019-11-30T05:19:38.375507Z,0,100,0,0,PS2,standard
2019-11-27T05:36:08.917635Z,67,30,0,3,PS2.SD,standard
2019-11-26T04:00:57.449676Z,41,32,19,7,PS2,standard
2019-11-26T05:19:13.563688Z,14,16,63,7,PS2,standard
2019-11-25T05:16:32.458506Z,0,100,0,0,PS2,standard
2019-11-24T05:17:21.717211Z,8,31,32,29,PS2,standard
2019-11-24T05:17:20.666013Z,6,11,62,21,PS2,standard
2019-11-21T04:00:53.423419Z,0,1,99,0,PS2,standard
2019-11-20T04:01:25.94728Z,0,100,0,0,PS2,standard
2019-11-20T05:33:17.580701Z,0,81,0,19,PS2.SD,standard
2019-11-19T05:16:49.270669Z,0,100,0,0,PS2,standard
2019-11-19T05:19:49.652842Z,0,100,0,0,PS2,standard
2019-11-18T05:18:11.914053Z,0,100,0,0,PS2,standard
2019-11-18T05:18:10.862856Z,0,100,0,0,PS2,standard
2019-11-17T05:48:25.361716Z,0,100,0,0,PS2.SD,standard
2019-11-17T05:20:30.027474Z,0,100,0,0,PS2,standard
2019-11-17T05:20:31.078671Z,0,100,0,0,PS2,standard
2019-11-15T05:18:53.911648Z,1,30,12,57,PS2,standard
2019-11-13T05:07:47.762111Z,83,4,10,3,PS2,standard
2019-11-12T05:24:20.77248Z,0,98,0,2,PS2,standard
2019-11-12T05:18:19.712875Z,0,16,48,37,PS2,standard
2019-11-10T04:02:25.781675Z,0,100,0,0,PS2,standard
2019-11-10T05:37:39.613403Z,0,96,0,4,PS2.SD,standard
2019-11-10T05:03:52.779251Z,0,100,0,0,PS2,standard
2019-11-10T05:48:37.799613Z,0,100,0,0,PS2.SD,standard
2019-11-09T05:19:26.672923Z,0,100,0,0,PS2,standard
2019-11-08T04:02:26.61024Z,0,100,0,0,PS2,standard
2019-11-07T05:16:26.208483Z,0,100,0,0,PS2,standard
2019-11-06T05:36:03.348428Z,0,100,0,0,PS2.SD,standard
2019-11-05T04:04:08.468425Z,0,100,0,0,PS2,standard
2019-11-05T05:21:17.575166Z,0,100,0,0,PS2,standard
2019-11-04T04:03:50.023676Z,0,100,0,0,PS2,standard
2019-11-04T05:18:18.404658Z,0,100,0,0,PS2,standard
2019-11-04T05:18:19.444846Z,0,100,0,0,PS2,standard
2019-11-03T05:49:19.460886Z,73,12,11,4,PS2.SD,test
2019-11-01T05:18:04.064906Z,0,15,49,37,PS2,standard
2019-10-28T05:17:19.639984Z,0,100,0,0,PS2,standard
2019-10-28T05:49:57.48131Z,0,86,0,14,PS2.SD,standard
2019-10-28T04:06:36.641032Z,0,100,0,0,PS2,standard
2019-10-27T05:17:03.182633Z,0,100,0,0,PS2,standard
2019-10-25T05:18:54.705362Z,0,24,0,76,PS2,standard
2019-10-25T05:18:53.668844Z,0,22,0,78,PS2,standard
2019-10-23T04:04:13.556947Z,0,92,0,8,PS2,standard
2019-10-23T05:34:53.923218Z,0,99,0,1,PS2.SD,standard
2019-10-22T05:37:15.295294Z,0,100,0,0,PS2.SD,standard
2019-10-21T05:18:12.637526Z,0,100,0,0,PS2,standard
2019-10-20T04:05:21.206402Z,0,100,0,0,PS2,standard
2019-10-20T05:35:44.083294Z,0,86,3,12,PS2.SD,standard
2019-12-08T08:01:53.995724Z,0,100,0,0,PS2,standard
