acquired,clouds,clear,heavy_haze,light_haze,sensor,quality
2019-12-13T05:39:13.945835Z,77,18,0,0,PS2.SD,test
2019-11-27T05:36:17.119596Z,10,31,5,54,PS2.SD,standard
2019-12-17T05:46:27.384968Z,100,0,0,0,PS2.SD,test
2019-12-09T05:36:24.210182Z,87,4,9,0,PS2.SD,test
2019-12-05T05:19:40.180615Z,0,64,4,32,PS2,standard
2019-12-05T05:19:41.229191Z,0,36,7,57,PS2,standard
2019-12-14T05:18:15.689614Z,25,36,2,35,PS2,standard
2019-12-14T05:18:16.736093Z,19,30,3,47,PS2,standard
2019-12-10T05:47:30.685121Z,10,13,6,71,PS2.SD,standard
2019-12-10T05:17:41.902859Z,1,54,9,37,PS2,standard
2019-12-09T03:58:44.212263Z,0,19,23,58,PS2,standard
2019-12-09T05:20:16.09923Z,1,37,13,50,PS2,standard
2019-12-09T05:20:17.145185Z,5,54,15,26,PS2,standard
2019-12-09T05:16:28.724807Z,0,70,1,29,PS2,standard
2019-12-07T05:18:39.728356Z,0,100,0,0,PS2,standard
2019-12-07T05:36:42.74522Z,0,89,0,11,PS2.SD,standard
2019-12-04T05:16:20.073388Z,0,100,0,0,PS2,standard
2019-12-03T05:37:30.698802Z,0,100,0,0,PS2.SD,standard
2019-12-02T05:16:27.610886Z,0,100,0,0,PS2,standard
2019-11-30T05:19:45.730219Z,0,100,0,0,PS2,standard
2019-11-30T05:15:58.856862Z,0,100,0,0,PS2,standard
2019-11-28T05:18:11.433697Z,40,43,6,8,PS2,standard
2019-11-25T05:48:42.934734Z,0,90,0,10,PS2.SD,standard
2019-11-25T05:16:39.821607Z,0,98,0,2,PS2,standard
2019-11-24T05:17:28.024395Z,21,45,21,13,PS2,standard
2019-11-22T04:03:19.018492Z,99,1,1,0,PS2,test
2019-11-22T05:18:51.642743Z,32,4,60,4,PS2,standard
2019-11-21T05:09:34.612322Z,37,32,27,5,PS2,standard
2019-11-21T05:09:35.650412Z,51,13,26,9,PS2,standard
2019-11-20T04:01:18.430039Z,0,22,15,63,PS2,standard
2019-11-20T04:01:19.369563Z,0,15,16,69,PS2,standard
2019-11-20T05:33:25.022445Z,0,18,5,77,PS2.SD,standard
2019-11-19T05:19:56.994972Z,0,100,0,0,PS2,standard
2019-11-18T05:18:18.223335Z,0,100,0,0,PS2,standard
2019-11-17T05:48:19.167777Z,0,100,0,0,PS2.SD,standard
2019-11-15T05:19:01.2737Z,4,14,75,7,PS2,standard
2019-11-13T05:07:54.046751Z,14,18,67,0,PS2,standard
2019-11-11T05:18:22.301828Z,49,0,49,2,PS2,standard
2019-11-10T05:37:47.601147Z,0,90,0,10,PS2.SD,standard
2019-11-10T05:37:45.604211Z,0,90,0,10,PS2.SD,standard
2019-11-10T05:04:00.115088Z,0,100,0,0,PS2,standard
2019-11-10T05:48:31.723116Z,0,99,0,1,PS2.SD,standard
2019-11-09T05:19:32.951796Z,0,100,0,0,PS2,standard
2019-11-09T05:19:33.998275Z,0,100,0,0,PS2,standard
2019-11-08T05:17:29.553248Z,1,99,0,0,PS2,standard
2019-11-08T04:02:20.069747Z,0,100,0,0,PS2,standard
2019-11-07T05:16:33.534884Z,0,100,0,0,PS2,standard
2019-11-06T05:36:09.412343Z,0,67,0,33,PS2.SD,standard
2019-11-05T05:37:24.650533Z,0,100,0,0,PS2.SD,standard
2019-11-04T05:18:25.68597Z,0,100,0,0,PS2,standard
2019-11-04T05:50:03.429789Z,0,79,0,21,PS2.SD,standard
2019-10-29T05:18:36.327032Z,7,6,87,0,PS2,standard
2019-10-28T05:17:26.90347Z,0,100,0,0,PS2,standard
2019-10-28T05:49:51.348713Z,0,85,0,15,PS2.SD,standard
2019-10-27T05:17:10.422002Z,0,99,0,1,PS2,standard
2019-10-27T04:06:02.58159Z,0,88,0,12,PS2,standard
2019-10-27T04:06:01.64993Z,0,82,1,17,PS2,standard
2019-10-25T05:19:00.921844Z,0,16,1,83,PS2,standard
2019-10-23T04:04:07.00492Z,0,100,0,0,PS2,standard
2019-10-23T05:34:59.994473Z,0,70,0,30,PS2.SD,standard
2019-10-22T05:37:21.431036Z,0,100,0,0,PS2.SD,standard
2019-10-21T05:18:19.876894Z,0,100,0,0,PS2,standard
2019-10-20T04:05:14.650705Z,0,100,0,0,PS2,standard
2019-10-19T05:19:37.347265Z,0,100,0,0,PS2,standard
2019-10-18T05:18:32.420502Z,4,9,4,83,PS2,standard
2019-10-18T05:18:33.453874Z,1,14,4,80,PS2,standard
2019-10-17T05:21:02.483179Z,0,100,0,0,PS2,standard
2019-10-16T04:07:05.0683Z,0,82,0,18,PS2,standard
2019-10-15T05:19:46.333035Z,0,100,0,0,PS2,standard
2019-10-15T05:50:24.67164Z,0,86,0,14,PS2.SD,standard
2019-10-15T05:50:22.61381Z,0,92,0,8,PS2.SD,standard
2019-10-13T05:16:17.450594Z,0,100,0,0,PS2,standard
2019-10-13T05:16:16.418795Z,0,100,0,0,PS2,standard
2019-10-13T05:19:51.421416Z,0,100,0,0,PS2,standard
2019-10-13T05:19:52.453214Z,0,100,0,0,PS2,standard
2019-10-10T04:06:33.901965Z,0,61,0,39,PS2,standard
2019-10-10T05:32:09.716635Z,0,88,0,12,PS2.SD,standard
2019-12-08T08:02:00.379978Z,0,100,0,0,PS2,standard
