acquired,clouds,clear,heavy_haze,light_haze,sensor,quality
2019-10-29T05:51:01.0653Z,1,3,18,78,PS2.SD,standard
2019-11-26T05:49:45.973333Z,0,0,65,34,PS2.SD,standard
2019-11-12T05:51:01.961652Z,20,6,74,0,PS2.SD,test
2019-10-20T05:22:15.849382Z,2,19,35,44,PS2,standard
2019-12-05T05:22:35.673172Z,0,57,9,34,PS2,standard
2019-12-09T05:27:47.667994Z,11,10,66,12,PS2,standard
2019-12-08T05:20:25.087487Z,0,100,0,0,PS2,standard
2019-12-04T05:20:03.942359Z,0,95,0,5,PS2,standard
2019-12-04T05:49:45.98607Z,0,43,0,57,PS2.SD,standard
2019-12-02T05:22:23.181856Z,0,100,0,0,PS2,standard
2019-12-02T05:22:22.12961Z,0,100,0,0,PS2,standard
2019-12-02T05:18:47.583328Z,0,100,0,0,PS2,standard
2019-11-30T04:03:20.105424Z,0,99,0,1,PS2,standard
2019-11-30T05:07:19.901211Z,0,99,0,1,PS2,standard
2019-11-28T04:01:40.676783Z,11,59,22,3,PS2,standard
2019-11-27T05:21:18.120173Z,12,24,55,9,PS2,standard
2019-11-26T05:22:35.8421Z,1,2,96,1,PS2,standard
2019-11-25T05:10:16.471117Z,0,100,0,0,PS2,standard
2019-11-24T04:01:57.828807Z,0,100,0,0,PS2,standard
2019-11-23T05:20:32.741509Z,0,100,0,0,PS2,standard
2019-11-23T05:20:36.596497Z,0,100,0,0,PS2,standard
2019-11-19T05:19:45.601285Z,0,98,0,1,PS2,standard
2019-11-19T05:50:13.37786Z,0,10,21,69,PS2.SD,standard
2019-11-18T04:03:15.649242Z,0,100,0,0,PS2,standard
2019-11-18T05:40:07.40646Z,0,100,0,0,PS2.SD,standard
2019-11-12T05:20:17.981307Z,9,13,78,0,PS2,standard
2019-11-10T05:20:34.275982Z,0,100,0,0,PS2,standard
2019-11-10T05:20:33.234222Z,0,100,0,0,PS2,standard
2019-11-08T05:19:20.244197Z,0,100,0,0,PS2,standard
2019-11-06T05:19:55.818878Z,0,100,0,0,PS2,standard
2019-11-05T05:51:04.910027Z,0,100,0,0,PS2.SD,standard
2019-11-05T05:51:02.868974Z,0,100,0,0,PS2.SD,standard
2019-11-04T05:35:41.612946Z,0,100,0,0,PS2.SD,standard
2019-11-01T04:07:53.375307Z,51,15,34,0,PS2,test
2019-10-31T05:18:08.047491Z,0,4,94,2,PS2,standard
2019-10-30T05:19:38.216171Z,0,99,0,1,PS2,standard
2019-10-29T04:08:58.752769Z,0,12,19,68,PS2,standard
2019-10-26T05:18:33.546046Z,0,10,3,87,PS2,standard
2019-10-25T05:19:13.032542Z,0,3,20,77,PS2,standard
2019-10-25T04:06:39.357689Z,0,0,99,0,PS2,standard
2019-10-24T05:20:56.886857Z,0,100,0,0,PS2,standard
2019-10-24T05:20:55.850864Z,0,100,0,0,PS2,standard
2019-10-23T04:07:30.664605Z,0,100,0,0,PS2,standard
2019-10-23T05:52:02.259322Z,0,94,0,6,PS2.SD,standard
2019-10-23T05:52:04.336551Z,0,95,0,5,PS2.SD,standard
2019-10-22T04:07:44.663272Z,0,100,0,0,PS2,standard
2019-10-22T04:07:43.730564Z,0,100,0,0,PS2,standard
2019-10-21T04:07:17.936334Z,0,100,0,0,PS2,standard
2019-10-21T05:22:06.238589Z,0,100,0,0,PS2,standard
2019-10-20T04:08:26.197129Z,0,100,0,0,PS2,standard
2019-10-23T08:04:01.314238Z,0,100,0,0,PS2,standard
