acquired,clouds,clear,heavy_haze,light_haze,sensor,quality
2019-12-09T05:46:49.377423Z,57,2,36,4,PS2.SD,standard
2019-11-27T05:36:06.867144Z,54,30,7,4,PS2.SD,test
2019-12-17T05:46:37.811483Z,100,0,0,0,PS2.SD,test
2019-12-09T05:36:13.960352Z,39,5,52,4,PS2.SD,standard
2019-10-20T05:35:42.045911Z,0,76,6,18,PS2.SD,standard
2019-12-14T05:17:38.716149Z,37,52,0,5,PS2,standard
2019-12-11T05:39:43.382546Z,0,9,3,88,PS2.SD,standard
2019-12-10T05:17:32.464626Z,0,81,2,17,PS2,standard
2019-12-09T03:58:53.771605Z,78,9,13,0,PS2,standard
2019-12-09T05:20:06.683017Z,5,6,57,32,PS2,standard
2019-12-07T05:18:30.27754Z,0,100,0,0,PS2,standard
2019-12-07T05:36:32.734989Z,0,100,0,0,PS2.SD,standard
2019-12-06T05:38:03.697137Z,0,94,0,6,PS2.SD,standard
2019-12-06T05:38:05.73085Z,0,95,0,5,PS2.SD,standard
2019-12-04T03:57:50.932884Z,0,8,26,66,PS2,standard
2019-12-03T05:37:20.446875Z,0,100,0,0,PS2.SD,standard
2019-12-01T05:38:15.493668Z,0,100,0,0,PS2.SD,standard
2019-11-30T03:59:44.050505Z,0,59,0,40,PS2,standard
2019-11-30T05:19:36.27416Z,0,100,0,0,PS2,standard
2019-11-26T04:01:00.278734Z,39,51,0,5,PS2,standard
2019-11-26T05:19:10.407998Z,41,42,4,13,PS2,standard
2019-11-23T05:19:38.244899Z,0,100,0,0,PS2,standard
2019-11-23T05:19:39.297669Z,0,100,0,0,PS2,standard
2019-11-21T04:00:56.244089Z,31,38,31,0,PS2,standard
2019-11-20T04:01:28.766376Z,0,94,0,6,PS2,standard
2019-11-19T05:16:46.112882Z,0,100,0,0,PS2,standard
2019-11-19T05:19:47.555166Z,0,98,0,2,PS2,standard
2019-11-18T05:18:08.759412Z,0,100,0,0,PS2,standard
2019-11-17T05:48:27.425838Z,0,100,0,0,PS2.SD,standard
2019-11-17T05:48:29.490484Z,0,100,0,0,PS2.SD,standard
2019-11-17T05:20:27.925603Z,0,100,0,0,PS2,standard
2019-11-15T05:18:51.808729Z,1,65,6,28,PS2,standard
2019-11-12T05:18:16.575011Z,38,22,25,15,PS2,standard
2019-11-10T04:02:28.586092Z,0,38,29,33,PS2,standard
2019-11-10T05:37:37.616467Z,0,77,0,23,PS2.SD,standard
2019-11-10T05:48:41.850263Z,0,90,0,10,PS2.SD,standard
2019-11-09T05:19:23.533487Z,0,100,0,0,PS2,standard
2019-11-08T04:02:29.413608Z,0,100,0,0,PS2,standard
2019-11-07T05:16:24.115525Z,0,100,0,0,PS2,standard
2019-11-06T05:35:59.305643Z,0,56,4,40,PS2.SD,standard
2019-11-05T04:04:11.271269Z,0,100,0,0,PS2,standard
2019-11-05T05:21:14.443593Z,0,100,0,0,PS2,standard
2019-11-05T05:21:15.487451Z,0,100,0,0,PS2,standard
2019-11-04T04:03:52.818655Z,0,100,0,0,PS2,standard
2019-11-04T05:18:16.324283Z,0,100,0,0,PS2,standard
2019-11-03T05:49:21.515046Z,39,12,43,6,PS2.SD,standard
2019-11-01T05:18:01.984531Z,0,10,42,48,PS2,standard
2019-10-29T05:19:52.038743Z,0,17,24,60,PS2,standard
2019-10-28T04:06:39.4444Z,0,100,0,0,PS2,standard
2019-10-27T05:48:59.975372Z,0,98,0,2,PS2.SD,standard
2019-10-27T05:17:00.079896Z,0,100,0,0,PS2,standard
2019-10-25T05:18:51.596858Z,0,6,6,87,PS2,standard
2019-10-23T04:04:16.365034Z,0,100,0,0,PS2,standard
2019-10-23T05:34:49.87519Z,0,96,0,4,PS2.SD,standard
2019-10-22T05:17:18.907178Z,0,100,0,0,PS2,standard
2019-10-21T05:18:09.534789Z,0,100,0,0,PS2,standard
2019-10-20T04:05:24.016061Z,0,100,0,0,PS2,standard
2019-10-19T05:18:55.166584Z,0,100,0,0,PS2,standard
2019-10-19T05:18:54.134785Z,0,100,0,0,PS2,standard
2019-10-18T05:16:06.777136Z,72,3,21,4,PS2,standard
2019-10-15T05:20:10.253113Z,0,100,0,0,PS2,standard
2019-10-14T05:17:17.476665Z,0,100,0,0,PS2,standard
2019-10-14T05:49:25.993552Z,0,96,0,4,PS2.SD,standard
2019-10-13T05:16:07.132082Z,0,93,0,7,PS2,standard
2019-10-10T04:06:43.3381Z,0,59,0,41,PS2,standard
2019-12-08T08:01:50.803859Z,0,100,0,0,PS2,standard
