acquired,clouds,clear,heavy_haze,light_haze,sensor,quality
2019-12-17T05:40:45.745228Z,100,0,0,0,PS2.SD,test
2019-12-17T05:40:47.76531Z,100,0,0,0,PS2.SD,test
2019-12-11T05:48:59.960495Z,1,8,56,35,PS2.SD,standard
2019-12-19T05:42:52.243707Z,76,12,12,0,PS2.SD,test
2019-12-19T05:48:45.087006Z,39,28,33,1,PS2.SD,test
2019-12-19T05:48:47.176294Z,47,23,30,0,PS2.SD,test
2019-10-18T05:35:12.104991Z,83,2,12,3,PS2.SD,test
2019-11-12T05:51:04.008996Z,45,10,45,0,PS2.SD,test
2019-10-20T05:22:14.814962Z,0,54,14,31,PS2,standard
2019-12-05T05:22:34.622499Z,0,60,12,28,PS2,standard
2019-12-04T05:23:16.512722Z,0,97,0,3,PS2,standard
2019-12-14T05:20:39.450067Z,4,88,0,7,PS2,standard
2019-12-10T05:20:03.476711Z,11,16,16,56,PS2,standard
2019-12-10T04:01:02.676688Z,0,17,50,33,PS2,standard
2019-12-08T05:39:42.029958Z,0,67,0,33,PS2.SD,standard
2019-12-07T05:23:04.745814Z,0,100,0,0,PS2,standard
2019-12-04T05:20:02.893783Z,0,100,0,0,PS2,standard
2019-12-04T05:49:48.069066Z,0,81,0,19,PS2.SD,standard
2019-12-02T04:01:24.092717Z,0,100,0,0,PS2,standard
2019-12-01T05:21:56.666286Z,0,100,0,0,PS2,standard
2019-11-28T04:01:42.567365Z,43,50,0,4,PS2,standard
2019-11-28T05:21:39.385639Z,30,34,26,10,PS2,standard
2019-11-28T05:21:38.333917Z,48,41,1,8,PS2,standard
2019-11-27T05:21:17.068975Z,52,28,10,10,PS2,standard
2019-11-26T05:22:34.792475Z,1,2,94,3,PS2,standard
2019-11-25T05:10:15.43827Z,0,100,0,0,PS2,standard
2019-11-24T05:41:16.307321Z,0,76,0,24,PS2.SD,standard
2019-11-23T05:20:31.688214Z,0,100,0,0,PS2,standard
2019-11-19T05:19:44.548514Z,0,60,16,24,PS2,standard
2019-11-19T05:50:15.440409Z,0,11,27,63,PS2.SD,standard
2019-11-18T04:03:17.525669Z,0,100,0,0,PS2,standard
2019-11-18T05:40:07.40646Z,0,100,0,0,PS2.SD,standard
2019-11-17T05:20:41.106778Z,0,100,0,0,PS2,standard
2019-11-15T05:19:04.327382Z,77,5,14,5,PS2,test
2019-11-15T05:19:05.373861Z,83,5,12,0,PS2,test
2019-11-11T05:22:32.026736Z,11,9,66,14,PS2,standard
2019-11-10T05:20:32.191937Z,0,100,0,0,PS2,standard
2019-11-08T05:19:19.201389Z,0,100,0,0,PS2,standard
2019-11-05T05:51:04.910027Z,0,100,0,0,PS2.SD,standard
2019-11-03T05:20:37.95957Z,50,6,43,0,PS2,standard
2019-11-03T05:20:36.915188Z,66,7,28,0,PS2,test
2019-10-30T05:52:34.917097Z,0,87,0,13,PS2.SD,standard
2019-10-29T04:09:00.615565Z,0,15,50,34,PS2,standard
2019-10-27T05:21:09.468755Z,0,100,0,0,PS2,standard
2019-10-26T05:18:32.507956Z,0,16,1,83,PS2,standard
2019-10-25T05:19:11.996025Z,0,5,9,87,PS2,standard
2019-10-25T05:19:10.958983Z,0,4,18,78,PS2,standard
2019-10-24T05:20:55.850864Z,0,100,0,0,PS2,standard
2019-10-24T05:20:54.814871Z,0,100,0,0,PS2,standard
2019-10-23T04:07:32.536838Z,0,100,0,0,PS2,standard
2019-10-23T05:20:05.271835Z,0,100,0,0,PS2,standard
2019-10-23T05:52:04.336551Z,0,95,0,5,PS2.SD,standard
2019-10-22T04:07:45.59598Z,0,100,0,0,PS2,standard
2019-10-22T05:19:30.826882Z,0,100,0,0,PS2,standard
2019-10-20T04:08:27.134031Z,0,100,0,0,PS2,standard
2019-10-19T04:08:16.6521Z,0,92,0,8,PS2,standard
2019-10-19T05:37:50.568296Z,0,100,0,0,PS2.SD,standard
2019-10-17T05:53:11.081749Z,0,29,0,71,PS2.SD,standard
2019-10-17T05:53:13.152163Z,0,54,0,46,PS2.SD,standard
2019-10-16T08:10:37.243121Z,0,93,0,7,PS2,standard
2019-10-16T05:23:53.942573Z,0,96,0,4,PS2,standard
2019-10-14T05:11:36.026722Z,0,100,0,0,PS2,standard
2019-10-13T05:11:12.399712Z,0,100,0,0,PS2,standard
2019-10-12T04:09:33.001724Z,0,23,0,77,PS2,standard
2019-10-12T05:20:48.565924Z,0,100,0,0,PS2,standard
2019-10-11T05:38:28.119345Z,0,93,0,7,PS2.SD,standard
2019-10-10T04:09:48.322123Z,0,6,0,94,PS2,standard
2019-10-10T05:22:05.417361Z,0,99,0,1,PS2,standard
2019-10-10T05:52:20.317293Z,0,95,0,5,PS2.SD,standard
2019-10-23T08:04:00.228437Z,0,97,1,2,PS2,standard
