acquired,clouds,clear,heavy_haze,light_haze,sensor,quality
2019-11-11T05:49:35.451457Z,47,6,47,0,PS2.SD,test
2019-12-09T03:58:49.947973Z,0,6,74,20,PS2,standard
2019-12-09T05:36:18.060284Z,47,10,42,1,PS2.SD,standard
2019-12-09T05:20:11.914364Z,86,7,6,1,PS2,standard
2019-12-09T05:20:10.867885Z,76,5,20,0,PS2,standard
2019-12-07T05:36:37.739843Z,0,100,0,0,PS2.SD,standard
2019-12-06T05:38:09.798276Z,0,70,0,30,PS2.SD,standard
2019-12-03T05:37:24.547856Z,0,100,0,0,PS2.SD,standard
2019-12-01T05:38:19.603038Z,0,100,0,0,PS2.SD,standard
2019-12-01T05:38:21.657722Z,0,100,0,0,PS2.SD,standard
2019-11-30T05:19:40.476853Z,0,100,0,0,PS2,standard
2019-11-29T04:02:46.879757Z,0,63,33,1,PS2,test
2019-11-27T05:36:10.968125Z,59,35,0,6,PS2.SD,test
2019-11-26T05:19:14.61541Z,10,10,77,3,PS2,standard
2019-11-25T05:48:49.201548Z,0,99,0,1,PS2.SD,standard
2019-11-23T05:19:43.509275Z,0,100,0,0,PS2,standard
2019-11-21T05:09:30.460485Z,60,0,30,10,PS2,standard
2019-11-20T04:01:25.007756Z,0,100,0,0,PS2,standard
2019-11-19T05:16:50.322915Z,0,100,0,0,PS2,standard
2019-11-19T05:19:51.750519Z,0,100,0,0,PS2,standard
2019-11-18T05:49:17.914671Z,0,100,0,0,PS2.SD,standard
2019-11-17T05:20:32.129869Z,0,100,0,0,PS2,standard
2019-11-15T05:18:56.015091Z,0,11,67,21,PS2,standard
2019-11-13T05:07:48.809638Z,81,19,0,0,PS2,standard
2019-11-12T04:04:34.334207Z,13,15,72,0,PS2,standard
2019-11-10T05:37:41.610339Z,0,89,0,11,PS2.SD,standard
2019-11-09T05:19:28.765881Z,0,100,0,0,PS2,standard
2019-11-09T05:19:27.719402Z,0,100,0,0,PS2,standard
2019-11-08T04:02:25.675959Z,0,100,0,0,PS2,standard
2019-11-05T05:21:19.662356Z,0,100,0,0,PS2,standard
2019-11-04T05:18:20.485033Z,0,100,0,0,PS2,standard
2019-11-04T05:50:07.568519Z,0,100,0,0,PS2.SD,standard
2019-11-04T05:50:09.638408Z,0,100,0,0,PS2.SD,standard
2019-11-01T05:18:06.145281Z,0,2,98,0,PS2,standard
2019-10-29T05:19:56.19425Z,4,3,80,14,PS2,standard
2019-10-28T05:49:57.48131Z,0,86,0,14,PS2.SD,standard
2019-10-27T04:06:08.171025Z,0,100,0,0,PS2,standard
2019-10-23T05:34:53.923218Z,0,99,0,1,PS2.SD,standard
2019-10-23T05:34:55.946969Z,0,95,0,5,PS2.SD,standard
2019-10-22T05:17:23.049577Z,0,100,0,0,PS2,standard
2019-10-22T05:50:58.23687Z,0,100,0,0,PS2.SD,standard
2019-10-21T05:18:14.705842Z,0,100,0,0,PS2,standard
2019-10-20T04:05:20.270024Z,0,100,0,0,PS2,standard
2019-10-20T05:35:46.121202Z,0,90,0,10,PS2.SD,standard
2019-12-08T08:01:55.060029Z,0,100,0,0,PS2,standard
2019-12-08T08:01:56.123808Z,0,100,0,0,PS2,standard
