acquired,clouds,clear,heavy_haze,light_haze,sensor,quality
2019-10-29T05:50:52.756908Z,27,2,56,15,PS2.SD,standard
2019-11-27T05:36:19.170086Z,12,21,10,56,PS2.SD,standard
2019-11-26T05:49:37.715797Z,21,5,75,0,PS2.SD,test
2019-12-09T05:36:26.260148Z,17,18,45,19,PS2.SD,standard
2019-11-11T05:49:29.33354Z,10,3,79,8,PS2.SD,standard
2019-11-21T05:25:44.683846Z,52,19,29,0,PS2,test
2019-12-09T05:20:18.191664Z,6,39,23,32,PS2,standard
2019-12-07T05:36:42.74522Z,0,89,0,11,PS2.SD,standard
2019-12-07T05:36:45.247647Z,0,88,0,12,PS2.SD,standard
2019-12-06T05:38:15.899415Z,0,3,5,92,PS2.SD,standard
2019-12-03T05:37:32.749293Z,0,100,0,0,PS2.SD,standard
2019-12-03T05:48:49.78994Z,0,98,0,2,PS2.SD,standard
2019-12-01T05:38:27.821776Z,0,89,0,11,PS2.SD,standard
2019-11-30T05:19:47.831565Z,0,100,0,0,PS2,standard
2019-11-29T04:02:40.240174Z,7,54,0,0,PS2,test
2019-11-25T04:02:11.268743Z,0,66,0,34,PS2,standard
2019-11-23T05:19:49.826946Z,1,17,22,60,PS2,standard
2019-11-23T05:19:50.880241Z,3,25,17,55,PS2,standard
2019-11-22T05:06:13.063201Z,10,12,72,6,PS2,standard
2019-11-22T05:06:12.02983Z,76,3,18,0,PS2,standard
2019-11-22T05:18:53.746711Z,4,3,70,24,PS2,standard
2019-11-22T05:18:52.694465Z,9,4,62,25,PS2,standard
2019-11-21T05:09:36.688502Z,36,9,40,16,PS2,standard
2019-11-19T05:16:57.690734Z,0,100,0,0,PS2,standard
2019-11-19T05:19:59.092648Z,0,100,0,0,PS2,standard
2019-11-18T05:49:09.78611Z,0,100,0,0,PS2.SD,standard
2019-11-18T05:49:11.818251Z,0,100,0,0,PS2.SD,standard
2019-11-17T04:02:00.473686Z,0,100,0,0,PS2,standard
2019-11-17T05:20:39.487202Z,0,100,0,0,PS2,standard
2019-11-16T04:02:46.660943Z,0,16,4,80,PS2,standard
2019-11-15T05:19:03.376619Z,0,14,29,57,PS2,standard
2019-11-13T05:07:56.141281Z,38,9,52,0,PS2,standard
2019-11-11T05:18:24.389543Z,57,2,36,4,PS2,standard
2019-11-10T05:37:47.601147Z,0,90,0,10,PS2.SD,standard
2019-11-10T05:37:49.598083Z,0,91,0,9,PS2.SD,standard
2019-11-09T05:19:35.044754Z,0,100,0,0,PS2,standard
2019-11-09T04:05:11.362093Z,0,100,0,0,PS2,standard
2019-11-05T05:21:26.969358Z,0,100,0,0,PS2,standard
2019-11-04T05:18:27.766345Z,0,91,0,9,PS2,standard
2019-11-04T05:50:01.3599Z,0,86,0,14,PS2.SD,standard
2019-11-01T05:18:13.427117Z,5,9,86,0,PS2,standard
2019-10-29T05:20:03.466124Z,1,1,92,7,PS2,standard
2019-10-27T04:06:01.64993Z,0,82,1,17,PS2,standard
2019-10-26T04:07:26.591235Z,0,7,76,17,PS2,standard
2019-10-23T05:35:02.018749Z,0,89,0,11,PS2.SD,standard
2019-10-22T05:17:30.299432Z,0,100,0,0,PS2,standard
2019-10-22T05:50:52.000464Z,0,100,0,0,PS2.SD,standard
2019-10-21T05:18:20.911314Z,0,100,0,0,PS2,standard
2019-10-21T05:18:21.945735Z,0,100,0,0,PS2,standard
2019-10-21T04:07:09.497918Z,0,100,0,0,PS2,standard
2019-10-21T04:07:10.435345Z,0,100,0,0,PS2,standard
2019-10-20T05:35:52.234924Z,0,100,0,0,PS2.SD,standard
2019-12-08T08:02:02.508063Z,0,100,0,0,PS2,standard
