date,30,31,32,38,39,46,47
10/19/2019,1,2,3,4,5,6,7
10/27/2019,1,2,3,4,5,6,7
11/4/2019,1,2,3,4,5,6,7
11/11/2019,1,2,3,4,5,6,7
11/20/2019,1,2,3,4,5,6,7
12/6/2019,1,2,3,4,5,6,7
