date,30,31,32,38,39,46,47
10/10/2019,1,2,3,4,5,6,7
10/15/2019,1,2,3,4,5,6,7
10/20/2019,1,2,3,4,5,6,7
10/25/2019,1,2,3,4,5,6,7
10/30/2019,1,2,3,4,5,6,7
11/4/2019,1,2,3,4,5,6,7
11/9/2019,1,2,3,4,5,6,7
11/14/2019,1,2,3,4,5,6,7
11/19/2019,1,2,3,4,5,6,7
11/24/2019,1,2,3,4,5,6,7
11/29/2019,1,2,3,4,5,6,7
12/4/2019,1,2,3,4,5,6,7
12/9/2019,1,2,3,4,5,6,7
