,AVG_1220300141,AVG_1117600141,AVG_2108000631,AVG_1107702081,AVG_1109701811,AVG_2129100331,AVG_1129100861,AVG_1119001241,AVG_1119102831,AVG_1209300921,AVG_1226001051,AVG_1226901291,AVG_1116700851,AVG_1116701151,AVG_1107200821,AVG_1107200551,AVG_1107900721,AVG_1126101461,AVG_2105400921,AVG_1103400641,AVG_2103400341,AVG_1101600961,AVG_1121600241,AVG_1121600081,AVG_1121600121,AVG_1226001161,AVG_1203700901,AVG_1203700321,AVG_1203700551,AVG_1220302561,AVG_1129101071,AVG_1127100831,AVG_2127101001,AVG_1121100711,AVG_1107701101,AVG_1117600691,AVG_1119001521,AVG_1201500791,AVG_1203700041,AVG_1220301531,AVG_1121100171,AVG_1107703221,AVG_1109703061,AVG_1112300661,AVG_1116702111,AVG_1121101981,AVG_1115501701,AVG_2117400131,AVG_1125000781,AVG_2126101911,AVG_1119800301,AVG_1117400831,AVG_1125301151
-50.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-49.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-48.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-47.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-46.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-45.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-44.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-43.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-42.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-41.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-40.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6382.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-39.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5981.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5659.166666666667,NaN,NaN,NaN
-38.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-37.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6060.333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-36.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6766.333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7120.666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5387.333333333333,NaN,NaN,NaN
-35.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6366.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6909.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5581.833333333333,NaN,NaN,NaN
-34.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6516.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6823.666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6269.5,NaN,NaN,NaN
-33.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5568.333333333333
-32.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6819.666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-31.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7435.666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6030.666666666667
-30.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6632.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7604.333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5504.0
-29.0,NaN,6383.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6585.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5815.666666666667,NaN,NaN,5708.5
-28.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6919.666666666667,NaN,NaN,NaN,7728.5,8008.333333333333,NaN,7144.0,NaN,NaN,7093.0,NaN,NaN,6120.333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5730.666666666667,NaN,NaN,5530.333333333333
-27.0,NaN,NaN,NaN,NaN,NaN,6455.333333333333,6898.666666666667,NaN,6835.0,NaN,NaN,NaN,6850.666666666667,6891.0,NaN,NaN,NaN,6611.166666666667,6453.0,7315.0,6803.333333333333,NaN,6274.333333333333,6054.666666666667,6005.333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5589.333333333333,NaN,NaN,5982.833333333333
-26.0,5823.333333333333,6208.0,NaN,5939.333333333333,NaN,6371.0,6702.0,NaN,7360.333333333333,6511.666666666667,6430.0,NaN,7043.333333333333,7166.666666666667,NaN,7182.166666666667,NaN,NaN,NaN,7377.333333333333,7099.333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7832.333333333333,NaN,7050.0,5899.666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5477.0,NaN,NaN,7446.0
-25.0,NaN,6242.666666666667,6652.833333333333,NaN,6597.333333333333,6583.0,7017.333333333333,6992.0,NaN,NaN,NaN,NaN,6732.333333333333,6586.333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5846.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8195.166666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-24.0,6132.333333333333,6386.0,NaN,NaN,5959.833333333333,NaN,NaN,6305.666666666667,NaN,6405.666666666667,6147.0,NaN,NaN,NaN,NaN,NaN,NaN,6280.333333333333,NaN,NaN,NaN,6522.666666666667,6025.333333333333,5817.0,5905.666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7177.666666666667,NaN,NaN,6373.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5357.333333333333,NaN,6559.666666666667,6045.666666666667
-23.0,6684.833333333333,6978.0,NaN,5882.0,NaN,NaN,NaN,6379.333333333333,7415.666666666667,6688.166666666667,6066.5,NaN,NaN,NaN,5671.166666666667,NaN,NaN,6284.0,6745.0,7464.666666666667,7511.666666666667,6557.666666666667,5795.777777777777,5575.888888888888,5707.666666666667,7235.0,6735.333333333333,7903.0,7724.0,6211.0,NaN,6488.333333333333,6452.833333333333,6699.777777777777,5876.0,NaN,NaN,5849.111111111112,6885.166666666667,6895.666666666667,NaN,6569.0,NaN,NaN,7952.666666666667,6495.0,NaN,NaN,NaN,NaN,NaN,NaN,5884.5
-22.0,6280.0,NaN,6828.666666666667,6500.333333333333,NaN,6745.666666666667,7323.666666666667,NaN,6817.166666666667,NaN,NaN,NaN,6787.166666666667,7024.166666666667,NaN,6450.666666666667,NaN,7183.333333333333,7735.666666666667,6785.833333333333,6639.0,5675.0,6039.833333333333,5951.333333333333,5793.0,NaN,NaN,NaN,NaN,NaN,6946.333333333333,NaN,NaN,NaN,NaN,7183.0,NaN,5490.0,NaN,NaN,NaN,NaN,NaN,6584.333333333333,6387.333333333333,NaN,6682.333333333333,NaN,NaN,8061.666666666667,NaN,NaN,5834.166666666667
-21.0,NaN,5619.333333333333,6789.666666666667,6408.166666666667,5567.666666666667,6962.833333333333,6901.5,6572.0,6699.0,7117.0,NaN,NaN,7148.61111111111,8015.555555555555,6028.5,7765.0,NaN,NaN,NaN,7071.444444444444,6949.833333333333,NaN,6364.333333333333,5756.0,6814.0,NaN,NaN,NaN,NaN,6945.0,NaN,6219.333333333333,6081.666666666667,6467.5,NaN,NaN,NaN,5804.833333333333,NaN,NaN,NaN,NaN,6262.666666666667,6797.333333333333,7083.333333333333,6422.666666666667,NaN,NaN,NaN,8050.5,NaN,6267.166666666667,NaN
-20.0,6183.166666666667,NaN,6584.666666666667,6720.666666666667,6267.666666666667,NaN,NaN,6966.5,NaN,NaN,7042.666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6482.666666666667,11584.666666666666,8472.5,NaN,7018.166666666667,6682.333333333333,7133.75,6615.166666666667,6950.666666666667,6679.5,6169.333333333333,6429.666666666667,6435.666666666667,5561.0,NaN,NaN,NaN,6458.666666666667,7063.333333333333,NaN,6637.0,6001.833333333333,6454.333333333333,6954.0,6422.0,NaN,NaN,NaN,NaN,6887.333333333333,6588.666666666667,NaN
-19.0,NaN,6332.88888888889,6936.0,NaN,NaN,NaN,NaN,6554.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7080.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6720.333333333333,6644.333333333333,NaN,NaN,NaN,6271.0,6822.666666666667,NaN,5596.0,NaN,NaN,NaN,7050.0,NaN,NaN,NaN,NaN,6373.0,6963.0,6313.666666666667,NaN,6422.666666666667,6619.666666666667,NaN
-18.0,NaN,6325.333333333333,NaN,5780.666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7545.666666666667,NaN,NaN,7382.0,6689.0,NaN,NaN,6580.0,7620.666666666667,5996.5,5965.333333333333,6075.0,5866.666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7086.333333333333,NaN,NaN,NaN,NaN,NaN,6649.0,NaN,NaN,NaN,NaN,6253.333333333333,7067.666666666667,6552.666666666667,NaN,6977.666666666667,7511.0,NaN
-17.0,5623.0,6322.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7067.5,6913.0,4996.0,7099.166666666667,NaN,6245.333333333333,NaN,NaN,NaN,6179.333333333333,NaN,NaN,5821.666666666667,6876.0,7603.666666666667,6756.5,7332.0,6475.0,6459.666666666667,6354.0,6525.333333333333,6822.166666666667,NaN,6380.0,NaN,5479.5,NaN,NaN,6162.666666666667,6789.0,5873.166666666667,6314.5,6853.666666666667,6092.833333333333,6718.666666666667,7604.333333333333,6299.0,NaN,NaN,NaN,6531.0
-16.0,6034.833333333333,6543.166666666667,7395.666666666667,7205.166666666667,6005.0,6771.0,6674.333333333333,8250.0,7179.0,NaN,NaN,NaN,NaN,NaN,6423.333333333333,7830.333333333333,6029.166666666666,6591.666666666667,NaN,6998.833333333333,7587.166666666667,6530.666666666667,5858.833333333333,5744.833333333333,5752.166666666667,NaN,NaN,NaN,NaN,NaN,6476.5,NaN,5937.333333333333,7414.666666666667,NaN,7414.833333333333,NaN,NaN,7197.666666666667,6262.333333333333,NaN,NaN,6509.666666666667,6802.444444444445,7622.333333333333,5697.0,6793.666666666667,7133.333333333333,6547.333333333333,NaN,7174.222222222223,6242.333333333333,6495.166666666667
-15.0,6493.166666666667,NaN,NaN,6834.333333333333,NaN,6978.333333333333,7408.666666666667,7327.666666666667,7199.333333333333,6707.333333333333,6275.5,NaN,7668.333333333333,7097.0,NaN,7416.666666666667,6344.0,6278.0,12139.0,6391.333333333333,6358.0,6240.333333333333,6087.333333333333,5543.0,5930.666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4667.0,NaN,NaN,NaN,7709.0,6638.833333333333,6043.0,5849.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6192.833333333333,NaN,NaN
-14.0,5938.666666666667,6348.666666666667,7311.5,7942.0,5766.5,6721.333333333333,7988.666666666667,8449.333333333334,NaN,6538.333333333333,6476.333333333333,NaN,NaN,NaN,6360.666666666667,7025.333333333333,NaN,6398.0,10596.833333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5924.666666666667,NaN,NaN,NaN,5978.666666666667,NaN,6114.833333333333,13503.333333333334,6644.0,6633.0,NaN,NaN,NaN,NaN,NaN,NaN,7293.0,8597.0,4657.333333333333,6686.444444444444,6124.888888888888,NaN
-13.0,5918.5,NaN,8071.666666666667,7426.0,6207.0,NaN,NaN,7546.333333333333,NaN,6364.333333333333,NaN,NaN,NaN,NaN,6304.333333333333,7097.0,NaN,NaN,NaN,NaN,NaN,6732.666666666667,NaN,NaN,NaN,NaN,6235.666666666667,6649.0,6755.666666666667,6479.666666666667,NaN,6899.333333333333,6997.333333333333,6382.0,5576.333333333333,NaN,NaN,5619.333333333333,NaN,NaN,NaN,6621.666666666667,NaN,NaN,7980.0,6638.666666666667,NaN,NaN,NaN,4511.333333333333,NaN,6702.0,NaN
-12.0,6681.666666666667,7100.166666666667,NaN,NaN,NaN,NaN,NaN,NaN,6570.0,6421.333333333333,6059.0,NaN,7949.0,7989.0,5701.0,NaN,5479.5,5007.0,NaN,5786.0,5505.666666666667,NaN,6129.333333333333,6115.0,6459.666666666667,6950.0,6457.333333333333,6868.25,7741.333333333333,7057.833333333333,NaN,7389.333333333333,8281.0,6838.333333333333,5898.333333333333,7097.833333333333,5255.333333333333,6178.833333333333,11363.666666666666,6716.333333333333,NaN,6630.0,6323.666666666667,6654.0,7496.166666666667,6369.0,6166.5,8875.5,15309.666666666666,NaN,NaN,7064.888888888888,NaN
-11.0,6274.0,7635.166666666667,NaN,6703.333333333333,NaN,8000.0,7832.166666666667,NaN,6881.0,6646.666666666667,5993.0,6350.555555555555,NaN,NaN,6275.0,NaN,NaN,NaN,7550.333333333333,7567.666666666667,6922.333333333333,6655.333333333333,5807.333333333333,5667.333333333333,6127.0,8146.333333333333,7713.0,8722.0,9982.0,6606.333333333333,6427.333333333333,7513.666666666667,NaN,NaN,5981.0,10507.333333333334,4830.166666666667,6550.833333333333,11156.166666666666,6370.666666666667,9600.333333333334,6606.833333333333,NaN,NaN,NaN,NaN,6217.333333333333,9809.0,14615.333333333334,NaN,7800.666666666667,6736.0,NaN
-10.0,6827.666666666667,NaN,7338.0,NaN,NaN,9833.666666666666,9208.0,NaN,7612.333333333333,6343.0,6078.166666666667,6185.0,NaN,NaN,6021.166666666667,NaN,NaN,6431.666666666667,10051.666666666666,5943.666666666667,4578.0,6637.0,5570.666666666667,5672.0,5741.666666666667,NaN,NaN,NaN,NaN,6766.0,7002.333333333333,6705.666666666667,11624.666666666666,6030.333333333333,6198.666666666667,12127.666666666666,NaN,6668.111111111112,10927.666666666666,6540.333333333333,8404.0,6893.5,6037.0,6735.944444444444,7272.0,8089.666666666667,6535.0,10772.888888888889,16826.666666666668,6082.0,NaN,NaN,NaN
-9.0,6803.666666666667,NaN,10948.666666666666,7412.0,5742.666666666667,11625.166666666666,9764.666666666666,NaN,NaN,6427.166666666667,NaN,6388.833333333333,NaN,NaN,6123.0,NaN,6986.0,5925.333333333333,12991.666666666666,NaN,NaN,NaN,NaN,NaN,NaN,7782.333333333333,6397.0,10795.5,8476.333333333334,6446.333333333333,6959.666666666667,7030.666666666667,11319.666666666666,6664.333333333333,NaN,11828.833333333334,NaN,NaN,NaN,10721.333333333334,NaN,NaN,5995.666666666667,6831.666666666667,NaN,NaN,9214.77777777778,10426.0,16882.833333333332,6270.333333333333,7173.5,7195.0,9362.5
-8.0,NaN,NaN,11894.666666666666,7139.666666666667,5396.666666666667,NaN,NaN,NaN,6479.333333333333,NaN,NaN,NaN,8909.333333333334,11285.0,NaN,5399.666666666667,6058.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8827.333333333334,6319.333333333333,10540.25,8814.0,6394.666666666667,NaN,6835.0,9669.666666666666,6409.333333333333,7177.333333333333,NaN,5305.666666666667,NaN,NaN,NaN,NaN,6859.666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6976.666666666667,10728.333333333334,NaN,9369.666666666666
-7.0,8011.333333333333,NaN,NaN,NaN,7222.333333333333,9525.333333333334,8462.333333333334,NaN,6977.0,NaN,NaN,9815.333333333334,NaN,NaN,NaN,NaN,6839.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9429.333333333334,6260.0,8970.75,7843.0,9133.0,NaN,NaN,NaN,NaN,NaN,9503.666666666666,NaN,NaN,NaN,NaN,7015.0,NaN,NaN,NaN,NaN,NaN,NaN,8480.0,11879.333333333334,NaN,NaN,7014.5,NaN
-6.0,NaN,NaN,NaN,NaN,NaN,9690.666666666666,8938.666666666666,NaN,NaN,9009.0,7755.666666666667,NaN,NaN,NaN,NaN,NaN,9300.833333333332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11424.0,7471.666666666667,NaN,NaN,NaN,7313.0,NaN,NaN,9915.0,10460.0,NaN,7612.833333333333,8474.666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7251.666666666667,NaN
-5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11386.0,10294.0,10279.333333333334,NaN,NaN,NaN,NaN,9192.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8505.0,NaN,NaN,NaN,6470.416666666667,12324.666666666666,NaN,NaN,10572.666666666666,NaN,NaN,7063.333333333333,6821.666666666667,8964.5,NaN,NaN,NaN,12869.5,13923.833333333334,NaN,8240.0,NaN,NaN
-4.0,NaN,15005.166666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9372.666666666666,NaN,NaN,NaN,NaN,8695.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9835.5,NaN,13191.0,11389.0,NaN,NaN,NaN,NaN,11797.0,NaN,9832.5,NaN,NaN,11268.666666666666,NaN,6601.0,9931.5,NaN,NaN,11753.333333333334,16832.0,15696.0,NaN,11887.666666666666,NaN,17795.333333333332
-3.0,NaN,14611.666666666666,NaN,NaN,NaN,NaN,NaN,NaN,19369.77777777778,NaN,NaN,NaN,16335.333333333334,17874.166666666668,7163.0,17628.333333333332,7893.0,5738.666666666667,NaN,8638.333333333334,15266.666666666666,10695.666666666666,15008.333333333334,15289.0,10758.5,11187.0,9093.333333333334,8502.0,10549.333333333334,NaN,NaN,15178.666666666666,12674.0,13437.0,NaN,NaN,NaN,11004.0,NaN,NaN,10783.666666666666,NaN,NaN,NaN,16549.0,13944.333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-2.0,NaN,16689.666666666668,NaN,NaN,NaN,13866.916666666666,13154.333333333334,NaN,NaN,NaN,NaN,12020.166666666666,18874.5,19321.5,NaN,18425.0,10050.0,11221.5,11171.0,6673.0,14706.333333333334,12358.5,13719.0,12505.333333333334,13957.666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-1.0,4708.333333333333,14690.0,16248.5,7873.666666666667,12963.666666666666,NaN,NaN,18059.22222222222,17244.0,17317.166666666668,17172.666666666668,11124.666666666666,15268.0,14532.166666666666,NaN,15341.0,9563.0,12057.166666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17872.666666666668,18184.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6732.333333333333,NaN,NaN,NaN
1.0,5216.333333333333,3493.6666666666665,4640.0,5185.166666666667,4398.0,6320.0,11634.333333333334,9943.333333333334,5387.166666666667,2480.3333333333335,4312.0,6402.0,6299.0,6188.0,NaN,14793.666666666666,5264.0,4695.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6714.666666666667,NaN,3268.6666666666665,3398.3333333333335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7108.333333333333,NaN,NaN,NaN
2.0,NaN,4881.222222222222,NaN,5584.333333333333,5472.666666666667,NaN,NaN,NaN,NaN,NaN,NaN,7235.0,NaN,NaN,NaN,NaN,NaN,5854.333333333333,6815.666666666667,5486.5,6702.666666666667,5307.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9394.555555555555,NaN,1615.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6167.666666666667,NaN,NaN,NaN
